"file","row_number","title_item","link","status","success"
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2000_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2000_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2005_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2005_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2010_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2010_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2015_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2015_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2020_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2020_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2025_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2025_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2030_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_E2030_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",28,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_4326_3ss/V1-0/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1975_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E1975_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1975_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E1975_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1980_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E1980_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1980_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E1980_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1985_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E1985_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1985_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E1985_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1990_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E1990_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1990_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E1990_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1995_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E1995_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1995_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E1995_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2000_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2000_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2005_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2005_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2010_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2010_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2015_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2015_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2020_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2020_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2025_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2025_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2030_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_E2030_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",29,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_4326_30ss/V1-0/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1975_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E1975_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1975_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E1975_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1980_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E1980_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1980_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E1980_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1985_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E1985_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1985_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E1985_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1990_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E1990_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1990_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E1990_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E1995_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E1995_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E1995_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E1995_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2000_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2000_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2000_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2005_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2005_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2005_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2010_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2010_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2010_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2015_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2015_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2015_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2020_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2020_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2020_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2025_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2025_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2025_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_E2030_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_E2030_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",30,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_BUILT_V_GLOBE_R2023A/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_54009_100/V1-0/GHS_BUILT_V_NRES_E2030_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1975_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E1975_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1980_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E1980_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1985_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E1985_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1990_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E1990_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1995_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E1995_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2000_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2000_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2005_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2005_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2010_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2010_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2015_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2015_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2025_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2025_GLOBE_R2023A_4326_3ss_V1_0.zip","200",TRUE
"csv/expvul.csv",31,"WGS84 3 arc seconds","GHS_POP_E2030_GLOBE_R2023A_4326_3ss/V1-0/GHS_POP_E2030_GLOBE_R2023A_4326_3ss_V1_0.zip","Could not resolve hostname [GHS_POP_E2030_GLOBE_R2023A_4326_3ss]:
Could not resolve host: GHS_POP_E2030_GLOBE_R2023A_4326_3ss",FALSE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1975_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E1975_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1980_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E1980_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1985_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E1985_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1990_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E1990_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1995_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E1995_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2000_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2000_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2005_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2005_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
